episode,timestep,reward
10307,2442000,265.8993
10316,2444000,279.7955
10323,2446000,209.5103
10329,2448000,204.9481
10335,2450000,264.3706
10345,2452000,229.5623
10352,2454000,191.4751
10358,2456000,272.3431
10365,2458000,271.761
10375,2460000,258.6084
10386,2462000,252.0788
10390,2464000,230.8098
10397,2466000,264.9251
10409,2468000,198.8288
10419,2470000,226.5969
10425,2472000,258.4388
10436,2474000,248.0982
10448,2476000,231.7238
10458,2478000,201.7066
10464,2480000,176.4965
10472,2482000,222.6152
10478,2484000,231.163
10486,2486000,181.9831
10497,2488000,264.411
10507,2490000,246.521
10518,2492000,276.5011
10526,2494000,207.6389
10533,2496000,244.9889
10538,2498000,259.165
10546,2500000,189.944
10550,2502000,209.091
10559,2504000,208.5239
10568,2506000,240.2658
10574,2508000,222.8607
10581,2510000,253.0386
10591,2512000,281.4988
10600,2514000,274.6222
10607,2516000,213.8932
10617,2518000,273.7491
10621,2520000,252.8418
10629,2522000,219.7766
10635,2524000,268.5118
10645,2526000,273.4076
10647,2528000,150.4063
10655,2530000,282.5402
10663,2532000,226.7404
10671,2534000,229.7756
10680,2536000,248.0788
10689,2538000,268.9797
10695,2540000,255.0454
10697,2542000,33.9526
10699,2544000,40.0751
10701,2546000,96.9506
10704,2548000,148.855
10707,2550000,73.6933
10709,2552000,75.1542
10711,2554000,117.5577
10713,2556000,94.1372
10715,2558000,109.1792
10717,2560000,102.9966
10719,2562000,94.0523
10721,2564000,205.5903
10725,2566000,161.0912
10727,2568000,104.8013
10729,2570000,126.8309
10732,2572000,172.4766
10734,2574000,153.0854
10738,2576000,204.4225
10740,2578000,179.0565
10743,2580000,217.8577
10747,2582000,149.2915
10749,2584000,149.8938
10751,2586000,157.2818
10754,2588000,194.747
10757,2590000,174.1118
10760,2592000,165.7905
10762,2594000,224.3485
10765,2596000,175.0562
10767,2598000,155.5576
10770,2600000,111.7845
10773,2602000,197.9984
10776,2604000,227.719
10778,2606000,168.5216
10782,2608000,213.0035
10784,2610000,159.6894
10789,2612000,233.5796
10797,2614000,166.4245
10805,2616000,271.5758
10810,2618000,260.0492
10819,2620000,231.6069
10829,2622000,224.8695
10835,2624000,202.8112
10843,2626000,240.5966
10853,2628000,267.9261
10856,2630000,221.807
10860,2632000,216.5726
10865,2634000,147.4327
10873,2636000,286.8345
10881,2638000,264.1914
10884,2640000,241.0238
10890,2642000,222.407
10902,2644000,251.2632
10904,2646000,164.8918
10914,2648000,283.7403
10923,2650000,286.2768
10928,2652000,200.6959
10935,2654000,265.164
10943,2656000,165.2097
10949,2658000,273.1331
10956,2660000,185.3947
10963,2662000,236.1656
10966,2664000,227.0614
10971,2666000,196.9483
10977,2668000,267.7684
10986,2670000,278.7849
10993,2672000,146.426
11001,2674000,226.9452
11007,2676000,236.4764
11010,2678000,234.7412
11016,2680000,138.9724
11022,2682000,237.802
11026,2684000,254.3533
11032,2686000,252.3457
11038,2688000,216.2653
11045,2690000,242.4841
11056,2692000,178.2813
11068,2694000,254.4293
11076,2696000,225.3581
11084,2698000,244.7431
11090,2700000,247.3817
11100,2702000,266.7487
11110,2704000,258.3122
11116,2706000,259.0191
11120,2708000,283.0793
11126,2710000,217.2109
11130,2712000,261.741
11138,2714000,144.4534
11146,2716000,197.0679
11152,2718000,248.9304
11162,2720000,248.2303
11168,2722000,250.5147
11172,2724000,157.6155
11180,2726000,237.6976
11184,2728000,242.12
11194,2730000,241.2433
11200,2732000,247.0009
11206,2734000,230.6037
11213,2736000,249.4849
11216,2738000,198.5463
11223,2740000,177.996
11225,2742000,218.2884
11233,2744000,260.8521
11241,2746000,245.5551
11249,2748000,197.0644
11256,2750000,288.5294
11263,2752000,248.9241
11269,2754000,210.1244
11274,2756000,204.5317
11280,2758000,243.7754
11287,2760000,202.4061
11294,2762000,178.8429
11302,2764000,148.537
11315,2766000,178.3517
11323,2768000,248.8191
11334,2770000,181.4856
11348,2772000,124.3536
11355,2774000,210.8459
11366,2776000,250.0957
11377,2778000,253.7002
11385,2780000,275.5015
11396,2782000,178.2818
11401,2784000,212.6065
11404,2786000,98.881
11409,2788000,199.2615
11418,2790000,232.3042
11420,2792000,198.9823
11426,2794000,149.8259
11433,2796000,220.2109
11443,2798000,271.2174
11454,2800000,257.2105
11461,2802000,240.6007
11468,2804000,243.0249
11477,2806000,253.6902
11487,2808000,273.9397
11495,2810000,187.6583
11505,2812000,269.372
11510,2814000,212.8085
11514,2816000,166.4222
11520,2818000,240.4086
11531,2820000,249.2493
11540,2822000,209.8492
11548,2824000,153.9834
11554,2826000,250.9272
11560,2828000,200.7394
11566,2830000,213.1809
11573,2832000,253.1193
11582,2834000,278.7694
11589,2836000,256.524
11592,2838000,207.8287
11594,2840000,115.1053
11597,2842000,65.1797
11600,2844000,210.9925
11607,2846000,190.2723
11609,2848000,135.1042
11613,2850000,160.6788
11620,2852000,217.4329
11625,2854000,173.6224
11630,2856000,227.5857
11632,2858000,86.9929
11638,2860000,242.1862
11644,2862000,209.3036
11651,2864000,248.4242
11660,2866000,185.0706
11671,2868000,183.5953
11675,2870000,68.7068
11684,2872000,69.8978
11693,2874000,216.5312
11699,2876000,200.0192
11708,2878000,157.989
11711,2880000,165.7945
11722,2882000,155.8347
11728,2884000,228.3295
11734,2886000,271.4594
11741,2888000,230.7436
11746,2890000,217.6307
11752,2892000,246.2737
11761,2894000,287.8829
11766,2896000,252.5952
11772,2898000,60.2093
11775,2900000,238.2008
11784,2902000,177.1994
11796,2904000,212.6961
11798,2906000,111.0088
11805,2908000,178.7778
11813,2910000,150.6957
11818,2912000,199.739
11824,2914000,162.2938
11830,2916000,232.2173
11836,2918000,70.4526
11846,2920000,267.93
11855,2922000,204.1849
11862,2924000,186.3333
11869,2926000,191.8818
11882,2928000,203.7307
11893,2930000,237.7079
11901,2932000,282.1015
11908,2934000,202.4877
11915,2936000,130.5255
11923,2938000,239.4934
11929,2940000,209.2445
11932,2942000,213.7993
11936,2944000,245.1953
11941,2946000,193.8481
11951,2948000,205.6129
11958,2950000,210.2015
11963,2952000,248.7848
11970,2954000,158.1407
11978,2956000,263.1993
11988,2958000,240.9281
11998,2960000,212.046
12007,2962000,268.4543
12013,2964000,250.4924
12021,2966000,253.8015
12027,2968000,248.7095
12033,2970000,260.5556
12042,2972000,219.0368
12046,2974000,260.2704
12056,2976000,271.5517
12064,2978000,269.7744
12072,2980000,251.3904
12084,2982000,195.698
12095,2984000,279.8862
12106,2986000,224.5917
12115,2988000,203.4518
12125,2990000,185.8716
12128,2992000,215.9364
12134,2994000,228.6872
12146,2996000,206.1321
12156,2998000,279.0284
12158,3000000,126.225
